student_id,name,branch,semester,subject,marks,attendance,exam_date
3810,Manish,CSEAI,5,DAA,33,84,2026-03-26
3811,Manish,CSE DS,3,AI,57,82,2026-03-07
3812,Anushka,EEE,5,Maths,60,68,2026-02-20
3813,Divya,CSE DS,8,DSA,30,99,2025-12-26
3814,Rohit,CHE,7,OS,90,80,2025-12-22
3815,Kavya,CE,1,Maths,22,84,2026-03-18
3816,Arjun,AE,8,CN,82,67,2026-01-18
3817,Rohit,AE,8,CD,52,69,2026-02-01
3818,Anushka,ECE,4,Maths,25,71,2026-02-18
3819,Ashish,ELCE,5,DSA,60,83,2025-12-23
3820,Aakash,EEE,2,AI,99,88,2026-02-23
3821,Vikram,CSEAI,2,DBMS,51,81,2026-03-19
3822,Manish,CSEAI,6,OS,25,61,2025-12-20
3823,Sanya,CSEAI,4,OS,69,96,2026-01-23
3824,Raghavendra,CSE AIML,2,AI,63,76,2026-01-11
3825,Kriti,CE,5,Maths,95,92,2025-12-31
3826,Pooja,BT,7,UHV,43,92,2026-02-04
3827,Aakash,ELCE,5,DAA,99,69,2026-03-29
3828,Anjali,IT,8,ML,62,69,2026-01-09
3829,Vivek,EEE,4,Maths,54,86,2025-12-19
3830,Rishi,EE,3,ML,88,89,2026-03-24
3831,Pooja,AE,2,OS,66,99,2026-02-26
3832,Vivek,CSE DS,8,UHV,31,70,2026-02-25
3833,Rohit,EE,6,CN,92,93,2026-02-17
3834,Rahul,CE,7,ML,21,75,2026-02-15
3835,Ashish,IT,7,ML,94,88,2026-03-13
3836,Vikram,BT,6,DBMS,60,95,2026-02-23
3837,Rishi,BT,7,ML,38,96,2026-01-22
3838,Divya,ELCE,3,CD,98,71,2026-02-14
3839,Kavya,CE,5,ML,95,91,2026-03-24
3840,Aniket,CSE,5,DL,96,84,2026-03-01
3841,Divya,CSE AIML,7,DAA,68,72,2026-01-06
3842,Shivani,CSEAI,5,Maths,47,91,2026-03-17
3843,Anjali,CSEAI,7,UHV,78,73,2025-12-24
3844,Kriti,CSEAI,6,DL,94,63,2026-01-06
3845,Saurabh,CSE AIML,7,AI,79,64,2026-01-27
3846,Isha,AE,3,CD,21,93,2026-01-19
3847,Divya,CSE,6,CN,38,98,2026-02-08
3848,Vivek,CSE DS,6,ML,90,62,2026-03-13
3849,Rishi,CSE,1,ML,44,72,2026-02-07
3850,Riya,BT,1,CN,68,97,2026-02-18
3851,Shivani,EE,2,OS,58,99,2026-03-25
3852,Karan,CHE,5,AI,64,68,2025-12-25
3853,Aakash,AE,3,Maths,48,62,2026-02-20
3854,Pallavi,CSE DS,4,DBMS,45,73,2026-03-27
3855,Anjali,BT,3,DAA,34,93,2026-02-21
3856,Maya,EEE,1,DBMS,68,66,2026-03-24
3857,Aakash,AE,5,ML,37,83,2026-02-24
3858,Shivani,CSE AIML,2,WEBT,21,88,2026-03-10
3859,Karan,IT,3,UHV,61,60,2026-02-01
3860,Aditya,IT,1,DSA,99,91,2026-03-20
3861,Rishi,ELCE,3,AI,97,64,2025-12-20
3862,Raghav,CHE,6,DAA,78,80,2026-01-05
3863,Amit,EE,8,CN,44,72,2026-03-05
3864,Aakash,CHE,8,Maths,33,97,2026-02-02
3865,Rishi,EE,8,OS,83,98,2026-02-26
3866,Pallavi,ME,6,ML,73,100,2026-01-05
3867,Karan,ELCE,6,OS,79,74,2026-02-14
3868,Saurabh,ECE,4,DSA,84,66,2026-02-19
3869,Aditya,EE,6,ML,98,71,2026-01-14
3870,Siddharth,EEE,1,OS,52,100,2026-01-31
3871,Ashish,EEE,1,DSA,54,93,2026-02-07
3872,Ashish,ELCE,2,UHV,27,81,2025-12-21
3873,Isha,CE,5,DSA,82,74,2025-12-27
3874,Neha,CSE AIML,8,DSA,56,66,2026-03-22
3875,Nisha,CSE,6,DAA,30,90,2025-12-21
3876,Aarav,EE,6,OS,50,61,2026-01-01
3877,Arjun,ME,2,CD,88,85,2026-01-08
3878,Sonal,IT,2,OS,75,84,2026-01-05
3879,Isha,EEE,3,CN,54,92,2026-01-30
3880,Neha,ECE,5,UHV,37,68,2026-03-13
3881,Sneha,CSE,5,UHV,55,85,2026-03-03
3882,Nisha,BT,6,Maths,37,91,2026-03-21
3883,Manish,AE,3,WEBT,50,73,2025-12-24
3884,Arjun,CE,4,CD,48,74,2026-02-03
3885,Anushka,CHE,8,OS,63,88,2026-03-18
3886,Vikram,CE,3,DBMS,92,61,2026-01-28
3887,Yash,CE,6,WEBT,93,65,2026-02-14
3888,Riya,ME,8,WEBT,39,83,2026-02-05
3889,Kriti,ECE,7,OS,29,78,2026-02-25
3890,Isha,ECE,4,WEBT,28,78,2026-03-18
3891,Priya,IT,4,ML,23,89,2026-02-13
3892,Anjali,CE,8,Maths,22,88,2026-02-04
3893,Vikram,CSEAI,6,OS,73,93,2026-01-24
3894,Satyam,CSE,7,DAA,34,67,2026-01-25
3895,Ashish,ME,5,AI,64,72,2026-03-19
3896,Manish,CSE,2,DBMS,37,99,2026-03-25
3897,Satyam,ELCE,7,CN,81,85,2026-03-23
3898,Yash,CHE,4,DSA,55,62,2026-01-05
3899,Manish,BT,7,WEBT,50,84,2026-02-14
3900,Anjali,CSE DS,6,AI,42,75,2026-02-24
3901,Saurabh,EE,7,DAA,93,89,2026-03-28
3902,Anjali,AE,5,Maths,77,64,2026-02-05
3903,Nisha,ECE,2,OS,41,81,2026-03-22
3904,Nisha,EE,8,ML,73,61,2026-02-18
3905,Pallavi,CE,6,CN,79,69,2025-12-19
3906,Aarav,CHE,3,UHV,49,81,2026-01-21
3907,Aniket,CSE AIML,6,Maths,73,82,2026-02-11
3908,Manish,ME,7,OS,51,100,2026-01-23
3909,Aakash,ECE,7,Maths,46,60,2026-02-15
3910,Yash,CHE,6,OS,64,61,2026-02-05
3911,Raghavendra,CSE,5,DAA,23,92,2026-01-21
3912,Aakash,ELCE,2,AI,48,64,2025-12-30
3913,Nisha,IT,8,DAA,67,61,2026-02-01
3914,Pallavi,ELCE,7,DAA,48,87,2026-02-01
3915,Maya,ECE,4,UHV,33,87,2026-03-23
3916,Aditya,CE,3,CD,75,99,2025-12-31
3917,Aniket,CSE AIML,5,CN,97,62,2026-03-09
3918,Riya,ECE,2,CN,87,75,2026-01-07
3919,Saurabh,CHE,2,Maths,72,80,2026-02-15
3920,Arjun,CSE,3,CD,33,99,2026-03-06
3921,Pallavi,EEE,1,CD,85,78,2026-02-25
3922,Siddharth,BT,3,CN,30,62,2025-12-31
3923,Pallavi,AE,3,DSA,67,71,2026-02-04
3924,Pallavi,CSEAI,5,UHV,66,72,2026-02-11
3925,Manish,EE,8,WEBT,81,79,2026-02-05
3926,Aditya,IT,5,DBMS,89,83,2026-02-06
3927,Neha,EE,4,UHV,76,97,2026-01-12
3928,Rishi,IT,6,Maths,48,76,2026-03-19
3929,Pooja,CE,3,ML,30,67,2026-02-11
3930,Karan,BT,5,DSA,37,77,2026-02-22
3931,Manish,EEE,3,DAA,67,72,2026-02-23
3932,Aakash,EEE,8,WEBT,20,78,2026-03-14
3933,Siddharth,IT,6,UHV,62,87,2025-12-24
3934,Karan,CHE,4,OS,38,89,2025-12-19
3935,Aarav,CSE AIML,1,AI,69,94,2025-12-23
3936,Aarav,CSE DS,1,DL,41,65,2026-02-17
3937,Kavya,CSE DS,8,AI,64,77,2026-02-06
3938,Pallavi,EE,2,CN,99,80,2026-01-13
3939,Sneha,EE,7,DAA,29,84,2026-02-25
3940,Aditya,CHE,4,AI,99,95,2026-03-25
3941,Divya,CSE,7,DBMS,47,67,2025-12-30
3942,Rishi,ME,1,OS,75,60,2026-01-17
3943,Maya,ELCE,1,OS,60,98,2026-03-16
3944,Aniket,EEE,7,DSA,73,65,2026-01-04
3945,Manish,CHE,4,AI,21,69,2026-02-04
3946,Pallavi,ECE,6,DSA,62,84,2025-12-31
3947,Rohit,EEE,6,DBMS,63,95,2026-03-12
3948,Yash,ECE,1,ML,37,80,2026-03-13
3949,Kavya,ECE,1,ML,33,87,2026-03-08
3950,Vikram,ELCE,2,DL,54,65,2026-02-19
3951,Riya,CHE,6,WEBT,59,69,2026-02-19
3952,Saurabh,BT,2,DAA,87,68,2026-02-10
3953,Maya,CHE,2,CN,71,70,2026-03-14
3954,Shreya,CSE DS,1,CD,80,64,2026-01-19
3955,Ananya,CSEAI,2,OS,70,74,2025-12-24
3956,Anjali,BT,4,Maths,41,70,2026-02-23
3957,Aakash,CHE,7,OS,77,76,2026-02-04
3958,Aditya,CSE DS,3,OS,53,77,2026-02-10
3959,Yash,CE,1,Maths,41,89,2026-03-17
3960,Karan,IT,2,WEBT,56,69,2026-01-04
3961,Pallavi,CE,1,ML,24,92,2026-03-02
3962,Divya,CHE,4,DSA,32,85,2026-01-03
3963,Rishi,CSE DS,4,DBMS,94,76,2026-02-16
3964,Karan,CE,6,OS,99,77,2026-01-03
3965,Aakash,ELCE,6,DL,55,100,2026-01-29
3966,Raghav,CE,2,DAA,69,67,2026-01-20
3967,Yash,CSEAI,8,CD,41,93,2026-02-05
3968,Aarav,BT,1,ML,92,65,2026-02-16
3969,Nisha,EEE,7,AI,68,63,2026-01-26
3970,Vivek,CSE DS,8,DL,29,93,2026-01-13
3971,Sneha,CE,4,DSA,31,96,2026-01-30
3972,Yash,ELCE,6,UHV,49,61,2026-02-08
3973,Siddharth,EE,8,DAA,58,91,2026-01-30
3974,Maya,ME,7,DAA,70,67,2026-02-03
3975,Isha,EEE,5,AI,84,98,2026-01-20
3976,Manish,BT,2,DAA,23,71,2025-12-31
3977,Sanya,CSE AIML,8,Maths,87,64,2026-02-02
3978,Maya,ELCE,8,CN,30,81,2025-12-27
3979,Neha,ELCE,3,CN,64,88,2026-01-19
3980,Nisha,ELCE,4,CN,60,72,2025-12-21
3981,Yash,BT,4,WEBT,62,87,2026-02-19
3982,Divya,ME,1,CD,77,92,2026-02-04
3983,Sanya,EEE,7,DBMS,23,98,2026-03-09
3984,Rishi,CE,1,DAA,39,81,2026-03-28
3985,Anjali,CHE,2,DAA,86,89,2026-01-23
3986,Siddharth,BT,2,UHV,40,72,2025-12-23
3987,Yash,CSE DS,4,CD,91,81,2026-03-06
3988,Satyam,IT,1,DBMS,47,82,2026-03-28
3989,Shivani,BT,7,OS,94,63,2026-02-28
3990,Aman,IT,2,CD,38,63,2026-01-22
3991,Pallavi,ME,2,DBMS,87,63,2026-02-12
3992,Rahul,ECE,4,ML,74,61,2026-02-15
3993,Anushka,CSEAI,8,ML,34,63,2026-01-15
3994,Satyam,EEE,5,UHV,23,66,2025-12-24
3995,Maya,CSE DS,2,DSA,75,98,2026-02-26
3996,Ashish,CSE DS,2,AI,40,81,2026-03-04
3997,Rishi,CHE,1,DL,47,78,2026-03-26
3998,Manish,CSEAI,2,OS,65,70,2026-02-03
3999,Divya,EEE,4,UHV,42,76,2026-02-21
4000,Shivani,ME,3,CD,82,67,2026-02-13
4001,Pooja,IT,5,DL,98,78,2026-03-07
4002,Vivek,CHE,4,DAA,55,94,2026-03-04
4003,Shivani,CSE DS,8,DBMS,40,66,2026-01-07
4004,Shreya,CSEAI,8,OS,88,95,2026-02-02
4005,Saurabh,IT,4,CD,84,67,2026-02-09
4006,Neha,EE,7,DSA,73,60,2026-03-14
4007,Vivek,ECE,6,Maths,81,68,2026-01-22
4008,Shreya,CSE AIML,2,OS,56,75,2025-12-29
4009,Aman,CSE,1,ML,82,94,2026-02-14
4010,Vivek,BT,2,Maths,31,62,2026-03-06
4011,Manish,ME,1,OS,78,78,2026-02-25
4012,Isha,EE,2,AI,68,81,2026-01-04
4013,Anushka,BT,1,CN,26,78,2026-01-09
4014,Kriti,CHE,6,DSA,99,93,2026-01-14
4015,Karan,EE,5,UHV,55,78,2025-12-21
4016,Karan,CSE DS,1,AI,24,93,2025-12-23
4017,Ashish,ECE,8,UHV,72,75,2026-01-21
4018,Shivani,CSEAI,4,AI,34,65,2026-02-28
4019,Vikram,CHE,7,OS,34,78,2026-03-17
4020,Sneha,ME,3,UHV,22,95,2026-01-12
4021,Anushka,EE,2,DBMS,75,86,2026-03-27
4022,Aditya,ELCE,8,WEBT,75,94,2026-01-14
4023,Yash,EEE,4,ML,86,81,2026-02-26
4024,Vikram,CSE AIML,7,CD,37,68,2026-03-26
4025,Pooja,ME,6,DSA,64,65,2026-01-02
4026,Manish,AE,4,ML,97,94,2025-12-27
4027,Shivani,CSE AIML,3,DSA,48,76,2025-12-31
4028,Priya,AE,1,DSA,29,96,2026-01-28
4029,Anjali,IT,6,CD,95,91,2026-03-19
4030,Yash,IT,6,CN,100,83,2026-01-25
4031,Maya,EE,3,ML,42,78,2025-12-30
4032,Vivek,BT,1,CN,75,66,2026-03-09
4033,Divya,ECE,5,CD,25,95,2026-03-02
4034,Anushka,ME,8,DL,80,97,2026-02-27
4035,Saurabh,CSE DS,3,DBMS,36,91,2026-01-12
4036,Anjali,CSE,2,OS,62,75,2026-03-25
4037,Aniket,IT,2,Maths,76,84,2025-12-26
4038,Pooja,ME,5,WEBT,63,76,2026-02-28
4039,Sonal,BT,6,CN,29,66,2026-01-27
4040,Rishi,EE,5,CN,93,81,2026-02-02
4041,Karan,BT,6,DSA,36,62,2026-02-27
4042,Kriti,CSEAI,1,DL,82,77,2026-03-07
4043,Shivani,CHE,1,OS,32,61,2026-02-19
4044,Divya,EEE,8,Maths,84,94,2026-01-22
4045,Satyam,CE,3,DAA,69,90,2026-01-10
4046,Manish,ELCE,8,WEBT,55,67,2026-03-02
4047,Anushka,CSE DS,4,OS,100,88,2025-12-21
4048,Karan,ELCE,8,CN,93,73,2026-03-22
4049,Sonal,CSE DS,1,DL,26,97,2025-12-23
4050,Raghavendra,CSE,4,OS,58,73,2025-12-21
4051,Amit,CHE,3,UHV,63,78,2025-12-25
4052,Nisha,CSE DS,7,DAA,49,62,2026-02-07
4053,Raghavendra,EE,7,Maths,37,94,2026-03-15
4054,Saurabh,CSE AIML,5,DSA,95,100,2026-02-20
4055,Raghavendra,EE,4,OS,99,77,2026-01-14
4056,Pooja,BT,7,DL,95,64,2026-03-27
4057,Raghav,CSEAI,1,OS,74,71,2026-01-08
4058,Vikram,CE,7,OS,42,99,2025-12-28
4059,Yash,EE,7,AI,46,97,2026-01-28
4060,Nisha,EEE,6,CN,44,99,2026-01-22
4061,Anjali,CHE,3,CD,75,93,2025-12-29
4062,Rishi,ECE,4,DBMS,69,64,2026-03-02
4063,Vikram,ME,8,ML,51,67,2026-03-12
4064,Vivek,CHE,6,DL,20,77,2026-01-12
4065,Anushka,IT,8,Maths,50,84,2026-02-14
4066,Pallavi,ECE,1,OS,97,94,2026-02-06
4067,Satyam,EE,1,UHV,49,87,2025-12-24
4068,Aniket,ELCE,1,CN,58,84,2026-02-18
4069,Aarav,BT,5,AI,34,60,2026-03-22
4070,Rishi,EEE,6,WEBT,81,82,2026-03-02
4071,Satyam,CSEAI,7,CD,65,100,2026-01-31
4072,Neha,EE,2,DL,35,100,2026-03-12
4073,Aakash,CSE AIML,8,CN,93,94,2026-02-15
4074,Rishi,IT,7,WEBT,76,80,2026-01-14
4075,Riya,CSEAI,7,DBMS,46,85,2026-01-21
4076,Rahul,ME,8,DAA,37,81,2026-01-21
4077,Anushka,CHE,7,ML,99,97,2026-02-22
4078,Vivek,IT,3,DAA,41,92,2026-01-30
4079,Amit,EEE,7,ML,51,76,2026-01-24
4080,Aarav,CSE,3,WEBT,75,77,2026-03-03
4081,Nisha,CSE,5,WEBT,68,82,2026-02-01
4082,Priya,BT,1,ML,60,77,2026-03-04
4083,Rishi,CE,8,Maths,80,86,2025-12-21
4084,Anushka,CHE,1,AI,41,85,2026-02-22
4085,Sonal,EEE,1,DBMS,42,63,2026-01-01
4086,Kriti,BT,2,Maths,96,85,2026-01-25
4087,Maya,CSE,1,WEBT,71,78,2026-02-03
4088,Siddharth,CHE,7,DBMS,36,69,2026-02-04
4089,Nisha,BT,8,OS,80,61,2026-01-26
4090,Aarav,CSE AIML,6,DAA,64,95,2026-03-29
4091,Manish,BT,1,Maths,68,94,2026-02-19
4092,Satyam,ELCE,4,AI,89,85,2026-01-13
4093,Neha,BT,4,Maths,52,74,2026-01-28
4094,Arjun,AE,2,CN,82,78,2026-02-25
4095,Nisha,ECE,3,OS,71,68,2026-01-30
4096,Ashish,CSE AIML,3,DAA,58,89,2026-02-27
4097,Pallavi,CE,2,OS,74,88,2026-01-12
4098,Karan,CSEAI,3,OS,93,74,2026-02-11
4099,Maya,IT,3,OS,92,74,2026-02-22
4100,Sonal,CE,6,OS,38,90,2026-01-18
4101,Riya,IT,7,OS,62,65,2026-01-15
4102,Vivek,CHE,3,DAA,41,75,2025-12-26
4103,Vikram,CSE,6,WEBT,98,87,2025-12-22
4104,Riya,EE,7,DSA,58,76,2026-02-22
4105,Vikram,CSE AIML,5,CD,77,74,2026-03-25
4106,Aniket,IT,7,DBMS,76,85,2026-03-21
4107,Rishi,IT,7,AI,90,86,2026-03-20
4108,Anjali,AE,3,UHV,59,94,2026-03-10
4109,Aarav,ME,8,OS,87,98,2026-03-05
4110,Pallavi,IT,1,ML,91,84,2026-03-05
4111,Shivani,CSE AIML,2,ML,88,84,2026-02-05
4112,Isha,CSE AIML,6,Maths,70,77,2026-03-11
4113,Nisha,EEE,1,AI,62,79,2026-01-04
4114,Shreya,ECE,7,OS,28,64,2025-12-23
4115,Aarav,CE,7,Maths,79,92,2026-01-22
4116,Anjali,ECE,3,WEBT,64,74,2025-12-30
4117,Karan,CSE AIML,4,DL,80,97,2026-03-12
4118,Manish,CSE DS,1,CD,67,85,2026-01-02
4119,Riya,CSE DS,4,AI,98,96,2026-03-14
4120,Aniket,ECE,5,CD,44,82,2025-12-23
4121,Rahul,CSE AIML,3,DAA,97,64,2026-01-26
4122,Maya,EE,7,OS,69,83,2026-01-13
4123,Yash,AE,6,ML,61,71,2026-02-25
4124,Sonal,CSEAI,6,DSA,51,99,2026-01-30
4125,Anjali,CSEAI,4,DBMS,70,77,2026-01-31
4126,Manish,EEE,7,DL,49,96,2026-02-12
4127,Aakash,ME,2,DAA,87,88,2026-01-12
4128,Rohit,CSE DS,3,DSA,47,86,2026-01-04
4129,Yash,CSE AIML,8,DSA,62,73,2026-03-08
4130,Rishi,CSE DS,4,DAA,60,85,2026-01-13
4131,Aakash,CSE DS,6,DAA,31,82,2026-01-18
4132,Isha,ME,3,DAA,84,97,2026-02-05
4133,Ashish,EE,2,ML,75,78,2026-03-19
4134,Rohit,BT,4,DL,94,60,2026-02-28
4135,Saurabh,BT,7,WEBT,85,98,2026-03-15
4136,Aniket,BT,7,UHV,28,61,2026-01-22
4137,Raghavendra,EEE,2,Maths,40,72,2026-02-07
4138,Isha,IT,5,DAA,55,82,2026-03-16
4139,Isha,ECE,4,DL,24,73,2026-01-23
4140,Karan,IT,3,OS,95,75,2026-01-26
4141,Pallavi,CSE,2,OS,40,72,2026-03-08
4142,Satyam,ECE,8,CN,91,72,2026-03-16
4143,Ashish,CSEAI,1,UHV,85,69,2026-02-19
4144,Raghav,EE,1,DBMS,47,91,2026-03-28
4145,Anushka,ME,7,CD,55,87,2026-02-03
4146,Siddharth,EEE,2,Maths,91,72,2026-03-26
4147,Pallavi,CSE AIML,1,AI,67,64,2026-02-02
4148,Aniket,CSE AIML,1,DAA,66,95,2026-01-01
4149,Arjun,CSE,2,OS,26,73,2026-01-04
4150,Isha,CSEAI,8,DSA,62,81,2026-03-27
4151,Priya,CSE DS,4,OS,54,95,2026-02-09
4152,Riya,CSEAI,6,UHV,24,67,2025-12-21
4153,Yash,CSE AIML,6,CD,64,88,2025-12-19
4154,Yash,BT,8,OS,66,80,2026-02-02
4155,Vivek,CSEAI,8,OS,85,99,2026-02-02
4156,Ashish,AE,1,DAA,50,98,2026-02-10
4157,Arjun,CSE AIML,2,UHV,98,74,2026-02-16
4158,Pooja,CSEAI,4,ML,99,74,2026-01-20
4159,Vivek,EEE,5,DBMS,31,78,2026-01-09
4160,Isha,ELCE,8,DL,94,96,2026-02-06
4161,Kriti,BT,6,CD,67,70,2026-01-19
4162,Raghavendra,AE,2,AI,21,100,2026-03-14
4163,Neha,ECE,2,CN,43,100,2026-01-23
4164,Riya,CSE AIML,2,Maths,41,80,2026-03-06
4165,Kriti,CE,7,OS,46,77,2026-03-17
4166,Karan,ELCE,7,WEBT,90,95,2026-01-09
4167,Aarav,CHE,4,DL,95,77,2025-12-30
4168,Karan,ELCE,7,DL,40,77,2026-03-13
4169,Rohit,CSE AIML,4,DBMS,44,99,2026-02-21
4170,Yash,IT,2,CN,21,85,2026-01-17
4171,Nisha,BT,2,CN,73,68,2025-12-20
4172,Maya,AE,2,WEBT,37,66,2026-02-28
4173,Aditya,CSE DS,3,OS,30,63,2026-02-12
4174,Raghavendra,EE,2,DL,49,68,2025-12-22
4175,Saurabh,CE,3,DSA,32,78,2026-02-18
4176,Sneha,CSE DS,2,AI,40,71,2025-12-23
4177,Rohit,CE,2,DL,51,94,2025-12-22
4178,Ashish,EE,2,AI,57,89,2026-01-10
4179,Nisha,CSE AIML,1,CD,49,75,2026-02-27
4180,Maya,ECE,3,OS,95,95,2025-12-21
4181,Pallavi,CHE,8,WEBT,55,80,2026-01-31
4182,Aniket,CHE,4,WEBT,73,81,2026-02-19
4183,Maya,EE,7,CD,99,83,2025-12-26
4184,Vivek,CSE AIML,1,DL,63,88,2026-03-06
4185,Anjali,CSEAI,1,AI,71,85,2026-01-27
4186,Maya,ME,3,DL,35,73,2026-01-23
4187,Pallavi,CSE AIML,5,DAA,58,96,2026-03-09
4188,Sneha,ECE,4,OS,57,62,2026-02-11
4189,Isha,ELCE,4,UHV,28,92,2026-02-01
4190,Rohit,EE,7,CN,47,83,2026-02-11
4191,Raghavendra,ECE,5,AI,52,68,2026-01-20
4192,Nisha,CSEAI,7,OS,76,68,2026-01-05
4193,Rohit,EE,4,AI,93,84,2026-01-06
4194,Pooja,ELCE,4,ML,85,90,2026-02-10
4195,Siddharth,CHE,1,OS,21,89,2026-01-26
4196,Pooja,CSE DS,5,DBMS,89,63,2026-01-02
4197,Vivek,IT,7,ML,83,62,2025-12-28
4198,Shivani,ME,1,AI,61,71,2026-02-08
4199,Aarav,CHE,8,WEBT,83,83,2025-12-25
4200,Sonal,EE,2,OS,92,97,2026-02-12
4201,Yash,IT,7,CD,30,77,2026-01-30
4202,Pallavi,CHE,2,ML,82,86,2026-03-20
4203,Pallavi,CHE,5,DL,56,79,2026-02-11
4204,Aman,CSE DS,4,DBMS,71,78,2026-03-09
4205,Ashish,CSE DS,5,WEBT,69,77,2025-12-28
4206,Aniket,ME,2,AI,54,85,2026-02-06
4207,Pallavi,CSE,6,OS,79,60,2026-03-03
4208,Shivani,AE,2,Maths,38,67,2026-01-11
4209,Vikram,CSE AIML,7,CD,51,88,2026-02-28
4210,Vikram,BT,1,WEBT,27,82,2025-12-27
4211,Saurabh,CSE AIML,2,WEBT,25,68,2026-01-22
4212,Anushka,ELCE,5,DAA,75,64,2026-01-12
4213,Ananya,CSE AIML,4,OS,22,71,2026-03-08
4214,Rahul,EEE,1,Maths,37,63,2026-01-14
4215,Nisha,AE,5,CN,97,81,2025-12-21
4216,Sneha,AE,2,DSA,98,64,2026-01-08
4217,Pooja,IT,4,AI,57,62,2026-02-14
4218,Yash,CSE,5,UHV,24,83,2026-01-31
4219,Anjali,ELCE,3,DL,97,68,2026-01-15
4220,Shivani,EEE,1,DL,23,78,2026-03-04
4221,Kriti,CE,8,DAA,86,97,2026-02-01
4222,Vikram,AE,4,DL,35,69,2026-01-31
4223,Riya,EEE,6,DL,20,99,2026-03-27
4224,Sonal,AE,4,WEBT,22,65,2026-03-23
4225,Pooja,ELCE,1,CD,58,92,2026-03-10
4226,Pallavi,EE,4,DBMS,87,90,2025-12-30
4227,Vivek,IT,4,OS,59,74,2026-02-15
4228,Shivani,EE,1,OS,35,68,2025-12-24
4229,Aarav,CSE DS,5,DBMS,86,77,2026-03-22
4230,Neha,CSE,3,WEBT,64,83,2026-03-17
4231,Aakash,ME,3,DL,54,88,2026-02-10
4232,Divya,EE,7,OS,40,70,2026-02-15
4233,Yash,ELCE,1,CN,54,99,2026-02-05
4234,Kriti,EE,4,CN,76,72,2026-01-25
4235,Ashish,CHE,4,CD,84,88,2026-01-24
4236,Anjali,CSE AIML,6,DSA,75,67,2026-01-05
4237,Kriti,CE,6,DAA,88,96,2026-03-11
4238,Divya,ELCE,2,DBMS,75,60,2026-01-20
4239,Isha,CE,7,DAA,97,84,2026-01-22
4240,Rishi,ECE,1,CN,77,94,2026-03-15
4241,Nisha,EE,5,DL,100,73,2026-02-26
4242,Raghav,IT,5,ML,99,95,2026-01-24
4243,Manish,ECE,1,CN,53,82,2025-12-29
4244,Neha,CSE DS,6,CD,55,80,2025-12-25
4245,Aakash,AE,5,CD,45,90,2026-01-08
4246,Vivek,CSE,8,UHV,55,81,2026-03-22
4247,Manish,CSEAI,2,DAA,56,81,2026-03-01
4248,Aarav,CE,3,CN,43,77,2026-01-11
4249,Raghavendra,AE,5,CD,63,64,2026-01-04
4250,Anjali,CHE,4,CD,68,94,2026-01-05
4251,Maya,EEE,4,DBMS,49,97,2026-03-29
4252,Sonal,AE,6,DAA,53,63,2026-03-02
4253,Aman,CE,4,DSA,85,76,2026-02-08
4254,Kriti,BT,7,DBMS,35,89,2026-01-21
4255,Sneha,EEE,5,OS,23,88,2026-03-02
4256,Saurabh,EE,5,WEBT,22,64,2026-01-12
4257,Pooja,CE,4,UHV,55,62,2026-01-05
4258,Shivani,EE,3,DAA,70,73,2026-02-23
4259,Aman,CE,8,ML,86,95,2026-01-08
4260,Divya,CSE,6,UHV,74,62,2026-03-07
4261,Riya,ECE,8,UHV,93,99,2025-12-21
4262,Rohit,CE,4,DL,55,88,2026-01-28
4263,Shreya,IT,8,CN,84,73,2026-03-04
4264,Sonal,EEE,2,OS,73,77,2026-03-12
4265,Manish,EEE,5,UHV,62,72,2026-03-09
4266,Maya,CHE,7,DAA,82,72,2025-12-28
4267,Nisha,CE,6,CN,54,93,2026-03-24
4268,Satyam,CSE DS,8,CD,53,100,2026-01-18
4269,Shivani,CSEAI,7,Maths,58,81,2026-01-10
4270,Manish,CE,4,CD,41,61,2026-02-08
4271,Kriti,CSEAI,7,DAA,75,85,2026-01-13
4272,Anushka,EEE,5,DAA,37,97,2026-01-04
4273,Nisha,CSEAI,8,DAA,99,90,2025-12-21
4274,Yash,CSEAI,3,Maths,81,77,2026-02-25
4275,Isha,CHE,7,DBMS,92,66,2026-01-10
4276,Sneha,CSE,3,DL,27,81,2025-12-20
4277,Aakash,CSE,1,DL,27,98,2026-02-01
4278,Aditya,AE,2,CD,39,97,2025-12-29
4279,Rahul,CSE,4,DL,26,80,2025-12-25
4280,Arjun,BT,8,WEBT,64,83,2025-12-28
4281,Arjun,CHE,3,WEBT,75,63,2026-02-24
4282,Neha,CSE,1,AI,24,82,2025-12-30
4283,Shivani,CE,5,OS,77,80,2026-01-08
4284,Aniket,IT,6,CN,76,81,2026-01-16
4285,Amit,ME,4,CD,100,81,2025-12-26
4286,Riya,EEE,5,OS,50,100,2026-02-28
4287,Raghav,CSE DS,4,DL,97,100,2026-01-12
4288,Karan,CSE,2,DAA,29,74,2026-01-31
4289,Manish,CSEAI,5,OS,62,96,2026-02-13
4290,Rohit,ME,8,Maths,94,89,2025-12-22
4291,Saurabh,AE,5,UHV,38,75,2026-02-06
4292,Karan,CE,5,AI,47,64,2026-02-23
4293,Aakash,EEE,8,DSA,81,85,2026-02-16
4294,Kavya,AE,7,DSA,40,80,2026-01-27
4295,Ashish,AE,1,CD,74,64,2026-01-25
4296,Yash,CHE,8,Maths,96,72,2026-02-15
4297,Neha,EE,3,DL,76,70,2026-02-16
4298,Amit,CSE DS,3,DAA,72,62,2025-12-19
